t,hbe,dvbe,sbel1,sbel2,alphax,betax,alppx,psiblx,thtblx,phiblx,ppx,qqx,rrx,mach,pdynmc,rho,grav,thrust,mass,xcg,ai11,ai33
13.479999999997968,9112.477754607655,282.55955955716735,3370.125,0.0,27.775112819364175,0.0,27.775112819364175,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9315671242575434,18364.437510405554,0.46004637463552894,9.770072808979624,0.0,56.2951,1.2205,0.202,44.3618
13.489999999997963,9111.16045538493,282.6051042021059,3372.625,0.0,27.792638888166913,0.0,27.792638888166913,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9316998503473268,18373.28219968282,0.46011960698937565,9.770076838643122,0.0,56.2951,1.2205,0.202,44.3618
13.499999999997957,9109.842179154522,282.6506752982037,3375.125,0.0,27.810159314702187,0.0,27.8101593147022,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.931832646083622,18382.13569537042,0.4601929025897608,9.770080871298038,0.0,56.2951,1.2205,0.202,44.3618
13.509999999997952,9108.522925916031,282.6962728327245,3377.625,0.0,27.82767409842461,0.0,27.827674098424595,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9319655114158465,18390.998002843815,0.4602662614573202,9.77008490694438,0.0,56.2951,1.2205,0.202,44.3618
13.519999999997946,9107.202695669046,282.7418967929332,3380.125,0.0,27.845183238793354,0.0,27.845183238793346,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9320984462934198,18399.86912748401,0.46033968361270955,9.77008894558215,0.0,56.2951,1.2205,0.202,44.3618
13.52999999999794,9105.881488413166,282.7875471660951,3382.625,0.0,27.862686735272163,0.0,27.86268673527217,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9322314506657635,18408.74907467734,0.4604131690766006,9.770092987211358,0.0,56.2951,1.2205,0.202,44.3618
13.539999999997935,9104.559304147988,282.83322393947685,3385.125,0.0,27.880184587329328,0.0,27.88018458732933,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9323645244823006,18417.637849815586,0.4604867178696842,9.770097031832012,0.0,56.2951,1.2205,0.202,44.3618
13.54999999999793,9103.236142873106,282.87892710034555,3387.625,0.0,27.897676794437675,0.0,27.897676794437675,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9324976676924561,18426.535458296014,0.4605603300126699,9.770101079444116,0.0,56.2951,1.2205,0.202,44.3618
13.559999999997924,9101.912004588119,282.92465663596937,3390.125,0.0,27.915163356074608,0.0,27.915163356074586,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9326308802456569,18435.44190552123,0.46063400552628364,9.77010513004768,0.0,56.2951,1.2205,0.202,44.3618
13.569999999997918,9100.586889292617,282.9704125336175,3392.625,0.0,27.932644271722047,0.0,27.93264427172204,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,0.0,0.0,0.9327641620913326,18444.357196899397,0.4607077444312715,9.770109183642706,0.0,56.2951,1.2205,0.202,44.3618
