0.07,-0.0013854450435592,-0.375460930469304,-1.06498403583684,0.690924264498597,-1.43907523535009,0.688121946236473,-1.4418146972622
0.071,-0.00141833457061158,-0.362760745851045,-0.983849996558199,0.622518563167964,-1.34520338572883,0.619659938246344,-1.34801809908966
0.072,-0.00143055836912781,-0.351357230310302,-0.927794298559583,0.577874691512912,-1.27772803539526,0.574999444985649,-1.28057502234451
0.073,-0.00142574737678891,-0.341131972193642,-0.892212236278591,0.552509949436835,-1.23192239907054,0.549650578733062,-1.23476601787392
0.074,-0.00140731190143023,-0.331953214644737,-0.872992814408672,0.542448441129963,-1.20354024661658,0.539630758397907,-1.20635181149024
0.075,-0.00137835495721544,-0.323684772307274,-0.866534171993118,0.544227508422473,-1.18884034312259,0.541471290949214,-1.19159754547819
0.076,-0.00134162254980225,-0.316192862590486,-0.869737780148865,0.55488505735951,-1.18458753744088,0.552204777757248,-1.18727374803782
0.077,-0.00129948290503373,-0.309351092430975,-0.879986898353583,0.571933014300826,-1.18803623335271,0.56933859754439,-1.19063974821641
0.078,-0.00125392758927245,-0.303043858748991,-0.895113950351589,0.593321307698925,-1.19690117001836,0.590818875506272,-1.1994144481828
0.079,-0.00120658846652055,-0.297168422595231,-0.91336070119892,0.61739599138323,-1.20931965964065,0.614988565824149,-1.21173858794765
0.08,-0.00115876541882431,-0.291635907197501,-0.933334397701449,0.64285441666736,-1.22380870022471,0.640542564340536,-1.22613190957319
0.081,-0.00111146068894236,-0.286371452129847,-0.953962385358783,0.668699730347883,-1.23921971322969,0.66648213610999,-1.24144796174757
0.082,-0.00106541655539649,-0.281313732509368,-0.974447140874168,0.694196425743211,-1.25469305765115,0.692070390986389,-1.25682868911592
0.083,-0.00102115381328133,-0.276414025840864,-0.994223161448123,0.718828203087015,-1.26961394714218,0.716790068127503,-1.27166042743579
0.084,-0.000979009192111469,-0.271634981761913,-1.01291672864228,0.742259000143618,-1.28357094528322,0.740304493617116,-1.28553247552517
0.085,-0.00093917039971525,-0.266949222939235,-1.03030921165322,0.76429772848603,-1.29631783356507,0.76242224894193,-1.29819903561983
0.086,-0.000901707945738295,-0.262337879793008,-1.04630428698743,0.784866989030918,-1.30773933272546,0.783065825357927,-1.30954500083542
0.087,-0.000866603267434873,-0.257789138307948,-1.06089922248313,0.803975835133911,-1.31782090521494,0.802244333216462,-1.31955581636723
0.088,-0.000833772969800972,-0.253296859377628,-1.07416019662383,0.821696495622023,-1.32662266843768,0.820030178870382,-1.32829144356524
0.089,-0.000803089209332197,-0.248859310144759,-1.08620149226121,0.838144856490411,-1.33425729836126,0.836539507742483,-1.33586430645067
0.09,-0.000774396410053058,-0.244478032689639,-1.09716831049168,0.85346442186899,-1.34087169442816,0.851916133735086,-1.34242099193447
0.091,-0.000747524604285621,-0.24015686309162,-1.10722288914053,0.867813425990854,-1.34663210296552,0.866318626106964,-1.34812740149878
0.092,-0.000722299752843936,-0.235901104158542,-1.1165335752096,0.881354742577982,-1.35171235138938,0.879910199524129,-1.3531570073469
0.093,-0.000698551434732075,-0.231716847737284,-1.12526648641324,0.894248231238257,-1.35628482384336,0.892851046113657,-1.35768184445769
0.094,-0.000676118298591266,-0.227610437198958,-1.13357939884561,0.906645167702984,-1.36051380550372,0.905292755590312,-1.36186586658541
0.095,-0.000654851658039968,-0.223588057133882,-1.14161751179165,0.918684422249146,-1.36455083320083,0.917374487066383,-1.36586030465023
0.096,-0.000634617585159869,-0.219655435195358,-1.14951076322383,0.930490075247163,-1.36853171046756,0.929220580809791,-1.36980068637083
0.097,-0.000615297825530325,-0.215817640112727,-1.15737239770006,0.942170187836274,-1.37257487241067,0.940939327338387,-1.3738052032149
0.098,-0.000596789818834709,-0.212078959890603,-1.16529851981331,0.953816477129885,-1.37678081727342,0.952622642715533,-1.37797414213441
0.099,-0.000579006067955412,-0.208442844888769,-1.17336839913985,0.965504677432022,-1.38123235507365,0.964346431070151,-1.3823901329836
0.1,-0.000561873062301044,-0.204911901632673,-1.18164532531644,0.977295400439151,-1.38599545757989,0.976171446928376,-1.38711899631832
0.101,-0.000545329922893245,-0.201487924666166,-1.190177843348,0.989235337374337,-1.39112052686088,0.988144499989321,-1.39221100916744
0.102,-0.000529326902205474,-0.198171955385572,-1.19900122872016,1.00135867381355,-1.39664393078028,1.00029987285562,-1.39770243743118
0.103,-0.000513823841726879,-0.19496435847548,-1.20813908884687,1.01368861321037,-1.40258968247787,1.01266084753242,-1.40361721216683
0.104,-0.000498788664391736,-0.191864908216556,-1.21760500151972,1.02623892758739,-1.40897116669172,1.02524125901893,-1.40996865278083
0.105,-0.000484195955282041,-0.18887287849199,-1.22740412221218,1.03901547347078,-1.4157928385442,1.03804701396959,-1.41676116286413
0.106,-0.000470025666162055,-0.185987131739755,-1.23753471033429,1.05201762794914,-1.42305184009633,1.05107752923992,-1.42399184405176
0.107,-0.000456261964220273,-0.183206203356657,-1.24798953993573,1.0652396138677,-1.43073949665258,1.06432705929043,-1.43165198993219
0.108,-0.000442892233814274,-0.180528379145587,-1.25875717309577,1.07867169481283,-1.43884266863637,1.07778589308755,-1.43972843584635
