t,hbe,dvbe,alphax,betax,ppx,qqx,rrx,dpcx,dqcx,drcx,dpx,dqx,drx
0.19000000000000014,9999.822786040639,310.69919094157945,0.16314938957143563,0.0,0.0,-1.609951139610941,0.0,0.0,-0.08618730951238072,-0.0,0.0,-0.08279860610469442,0.0
0.20000000000000015,9999.80320516433,314.5064735379983,0.16271984091717015,0.0,0.0,-1.615849415304296,0.0,0.0,-0.09265058604290319,-0.0,0.0,-0.08991407739472052,0.0
0.21000000000000016,9999.78252504408,318.33027937068937,0.16205875116317658,0.0,0.0,-1.6169824558826333,0.0,0.0,-0.09544179837838125,-0.0,0.0,-0.09465574812854147,0.0
0.22000000000000017,9999.760733913281,322.1709582494518,0.16122061690910994,0.0,0.0,-1.6141261953244626,0.0,0.0,-0.09687713731741414,-0.0,0.0,-0.0963684577369432,0.0
0.23000000000000018,9999.737820123766,326.02853261836685,0.16024004245608814,0.0,0.0,-1.6088602882223377,0.0,0.0,-0.09773213148327307,-0.0,0.0,-0.09741706886269526,0.0
0.24000000000000019,9999.713772067042,329.9030224493772,0.15914429670107016,0.0,0.0,-1.601507690107299,0.0,0.0,-0.09805107912655973,-0.0,0.0,-0.0979847918363744,0.0
0.25000000000000017,9999.68857811947,333.794447642114,0.15795701207879387,0.0,0.0,-1.5924370869611937,0.0,0.0,-0.09792946608030556,-0.0,0.0,-0.09804868142674728,0.0
0.2600000000000002,9999.662226664997,337.7028280242104,0.1566977332267944,0.0,0.0,-1.5819949625588727,0.0,0.0,-0.0974584104316411,-0.0,0.0,-0.09772429257898022,0.0
0.2700000000000002,9999.634706098688,341.6281552452038,0.1553826629524039,0.0,0.0,-1.5704534799854049,0.0,0.0,-0.0967030437597553,-0.0,0.0,-0.09709075681770471,0.0
0.2800000000000002,9999.606004900405,345.5671326077335,0.15402653073260328,0.0,0.0,-1.5580305165974877,0.0,0.0,-0.09569913551715017,-0.0,0.0,-0.09619384073654487,0.0
0.2900000000000002,9999.576111791912,349.51750391676774,0.15264184815854337,0.0,0.0,-1.5449260860003735,0.0,0.0,-0.09450758093508008,-0.0,0.0,-0.09507977685459172,0.0
0.3000000000000002,9999.545015583264,353.4792897485999,0.15123788256010304,0.0,0.0,-1.5313075262172373,0.0,0.0,-0.09316949454314963,-0.0,0.0,-0.09380296824192305,0.0
0.3100000000000002,9999.512705134406,357.45251069046344,0.14982224900381452,0.0,0.0,-1.5173065150197087,0.0,0.0,-0.09171569422834863,-0.0,0.0,-0.0923977557969537,0.0
0.32000000000000023,9999.479169354661,361.4371782526677,0.14840125812148772,0.0,0.0,-1.5030473340828139,0.0,0.0,-0.0902183791158715,-0.0,0.0,-0.0908984143705664,0.0
0.33000000000000024,9999.4443971799,365.4332357563312,0.14698033326300863,0.0,0.0,-1.4887123253609704,0.0,0.0,-0.08873648679121703,-0.0,0.0,-0.08941627639708896,0.0
0.34000000000000025,9999.408377557138,369.4406817361255,0.14556319725436506,0.0,0.0,-1.4743112148729256,0.0,0.0,-0.08721616789133946,-0.0,0.0,-0.08791849006334236,0.0
0.35000000000000026,9999.371099470467,373.45953149123187,0.14415302283659137,0.0,0.0,-1.459877935429358,0.0,0.0,-0.08566164999188447,-0.0,0.0,-0.08637822826927317,0.0
0.36000000000000026,9999.332551949825,377.4898001898465,0.14275245064274533,0.0,0.0,-1.445453414103054,0.0,0.0,-0.08408026013647511,-0.0,0.0,-0.08480803481867231,0.0
0.3700000000000003,9999.29272407131,381.53150286676015,0.14136367120753132,0.0,0.0,-1.4310690972373172,0.0,0.0,-0.08247684727865044,-0.0,0.0,-0.08321402467807246,0.0
0.3800000000000003,9999.251604957057,385.58465442072986,0.1399884950721815,0.0,0.0,-1.416752279840707,0.0,0.0,-0.08085573469119693,-0.0,0.0,-0.08160037125535793,0.0
0.3900000000000003,9999.209183775278,389.6492696118583,0.13862839738375707,0.0,0.0,-1.4025263871463207,0.0,0.0,-0.07922063672399492,-0.0,0.0,-0.07997113391029725,0.0
0.4000000000000003,9999.165449740096,393.7253630589465,0.1372845635357681,0.0,0.0,-1.3884109751201528,0.0,0.0,-0.0775745489164865,-0.0,0.0,-0.07832964734167745,0.0
0.4100000000000003,9999.120392111205,397.81294923681156,0.1359579310175836,0.0,0.0,-1.3744221763023108,0.0,0.0,-0.07591981224051683,-0.0,0.0,-0.07667853843982445,0.0
0.4200000000000003,9999.074000193465,401.9120424735731,0.1346492262187459,0.0,0.0,-1.3605731162798933,0.0,0.0,-0.07425817420644273,-0.0,0.0,-0.07501981718537108,0.0
0.4300000000000003,9999.026263336405,406.0226569479102,0.13335899672418913,0.0,0.0,-1.346874298923223,0.0,0.0,-0.07259084910818903,-0.0,0.0,-0.07335493260737855,0.0
0.44000000000000034,9998.977170933684,410.14480668628704,0.13208763939051918,0.0,0.0,-1.3333339686947647,0.0,0.0,-0.07091857886859511,-0.0,0.0,-0.07168483355323159,0.0
0.45000000000000034,9998.926712422503,414.2785055601488,0.13083542456303182,0.0,0.0,-1.3199584383965894,0.0,0.0,-0.06924168918536663,-0.0,0.0,-0.07001002784532699,0.0
0.46000000000000035,9998.874877282999,418.42376728308733,0.1296025168533708,0.0,0.0,-1.3067523798952494,0.0,0.0,-0.06756013921835917,-0.0,0.0,-0.06833063507210113,0.0
0.47000000000000036,9998.821655037616,422.5806054079768,0.12838899289085395,0.0,0.0,-1.293719078975563,0.0,0.0,-0.06587356435862093,-0.0,0.0,-0.0666464325570922,0.0
0.48000000000000037,9998.767035250446,426.74903332407996,0.12719485643642528,0.0,0.0,-1.2808606565619156,0.0,0.0,-0.06418131206411155,-0.0,0.0,-0.0649568943522679,0.0
0.4900000000000004,9998.711007526592,430.9290642541236,0.12602005121570656,0.0,0.0,-1.2681782593067616,0.0,0.0,-0.06248247107747767,-0.0,0.0,-0.0632612234246497,0.0
0.5000000000000003,9998.653561511503,435.1207112513454,0.12486447179070985,0.0,0.0,-1.2556722228396382,0.0,0.0,-0.06077589449878618,-0.0,0.0,-0.06155837746424283,0.0
0.5100000000000003,9998.594686890316,439.32398719651064,0.12372797275242702,0.0,0.0,-1.2433422109499324,0.0,0.0,-0.05906021722834625,-0.0,0.0,-0.05984708882393202,0.0
0.5200000000000004,9998.534373387223,443.5389047948976,0.12261037648088316,0.0,0.0,-1.2311873337982853,0.0,0.0,-0.05733386827535287,-0.0,0.0,-0.05812587910360333,0.0
0.5300000000000004,9998.472610764806,447.7654765732548,0.12151147968640899,0.0,0.0,-1.219206247990891,0.0,0.0,-0.05559507837306112,-0.0,0.0,-0.05639306884892193,0.0
0.5400000000000004,9998.409388824391,452.00360549069603,0.12043106604172854,0.0,0.0,-1.207397254878392,0.0,0.0,-0.05384210481047873,-0.0,0.0,-0.054646786488178015,0.0
0.5500000000000004,9998.344697593453,456.24969062459957,0.11936974432876986,0.0,0.0,-1.1957591884651049,0.0,0.0,-0.05207262246959748,-0.0,0.0,-0.05288552800419286,0.0
0.5600000000000004,9998.278527567387,460.5019812652389,0.1183278763816476,0.0,0.0,-1.1842926222660086,0.0,0.0,-0.05028253873239726,-0.0,0.0,-0.051105233966363385,0.0
0.5700000000000004,9998.210869358918,464.7604752027465,0.11730520637803948,0.0,0.0,-1.1730001292527206,0.0,0.0,-0.048471128713813,-0.0,0.0,-0.04930369927703393,0.0
0.5800000000000004,9998.14171364092,469.02517005311336,0.11630142427712986,0.0,0.0,-1.1618825370714994,0.0,0.0,-0.046637020615269316,-0.0,0.0,-0.047480234629779,0.0
0.5900000000000004,9998.071051145176,473.2960632561974,0.1153161899593453,0.0,0.0,-1.1509386208204446,0.0,0.0,-0.04477803335579304,-0.0,0.0,-0.045633007668496345,0.0
0.6000000000000004,9997.998872661252,477.5731520737044,0.11434914937891094,0.0,0.0,-1.1401661174370634,0.0,0.0,-0.042891465270548226,-0.0,0.0,-0.043759507938580564,0.0
0.6100000000000004,9997.925169038332,481.8564846446902,0.11339968485110753,0.0,0.0,-1.1297084596181959,0.0,0.0,-0.04139251348505172,-0.0,0.0,-0.04193911836961914,0.0
0.6200000000000004,9997.849931221885,486.14633369071174,0.11246314807229768,0.0,0.0,-1.1199558561369118,0.0,0.0,-0.04041930445316393,-0.0,0.0,-0.04082148364772547,0.0
0.6300000000000004,9997.773150154228,490.4427506109849,0.11153692182521908,0.0,0.0,-1.1103089854503017,0.0,0.0,-0.03944781567897005,-0.0,0.0,-0.0398989545676446,0.0
0.6400000000000005,9997.694816758694,494.7457470608838,0.1106218436132808,0.0,0.0,-1.1007237162708534,0.0,0.0,-0.03846299586718652,-0.0,0.0,-0.03891535375585199,0.0
0.6500000000000005,9997.614922010087,499.0553348138171,0.10971825248172311,0.0,0.0,-1.091248834251472,0.0,0.0,-0.03748022447645757,-0.0,0.0,-0.03792949911655245,0.0
0.6600000000000005,9997.533456930792,503.37152576401786,0.10882628587994111,0.0,0.0,-1.081881807625066,0.0,0.0,-0.03649769601938513,-0.0,0.0,-0.03694752128832478,0.0
0.6700000000000005,9997.450412586448,507.6943319274535,0.10794608226343572,0.0,0.0,-1.072622121246669,0.0,0.0,-0.03551446781110169,-0.0,0.0,-0.03596468286449835,0.0
0.6800000000000005,9997.365780086218,512.0237654433402,0.1070777354771824,0.0,0.0,-1.0634719354845994,0.0,0.0,-0.034530595479014915,-0.0,0.0,-0.03498108261182158,0.0
0.6900000000000005,9997.279550582378,516.3598385757253,0.10622129319165528,0.0,0.0,-1.0544325629268443,0.0,0.0,-0.033545956971968036,-0.0,0.0,-0.033996821022098174,0.0
0.7000000000000005,9997.191715269622,520.7025637150505,0.10537676533366594,0.0,0.0,-1.045504852067158,0.0,0.0,-0.03256036719755722,-0.0,0.0,-0.03301169745385813,0.0
0.7100000000000005,9997.102265384467,525.0519533797386,0.10454412878385183,0.0,0.0,-1.0366893261650354,0.0,0.0,-0.03157360938704678,-0.0,0.0,-0.03202551022669743,0.0
0.7200000000000005,9997.011192204604,529.4080202178064,0.1037233318927609,0.0,0.0,-1.0279861558899386,0.0,0.0,-0.030585413558694204,-0.0,0.0,-0.031038017403972606,0.0
0.7300000000000005,9996.918487048259,533.7707770084928,0.10291429888784698,0.0,0.0,-1.0193951893277338,0.0,0.0,-0.029595454588770432,-0.0,0.0,-0.030048918761146938,0.0
0.7400000000000005,9996.824141273533,538.1402366639114,0.10211693382134114,0.0,0.0,-1.0109159924631765,0.0,0.0,-0.028603354655566432,-0.0,0.0,-0.029057860151100567,0.0
0.7500000000000006,9996.728146277756,542.5164122307241,0.10133112406068322,0.0,0.0,-1.002547887074728,0.0,0.0,-0.027608685852323164,-0.0,0.0,-0.028064436175305508,0.0
0.7600000000000006,9996.630493496818,546.8993168918341,0.10055674334642199,0.0,0.0,-0.9942899871928714,0.0,0.0,-0.026610973264771885,-0.0,0.0,-0.027068192950487513,0.0
0.7700000000000006,9996.531174404541,551.2889639681015,0.09979365444370061,0.0,0.0,-0.9861412328643576,0.0,0.0,-0.025609698025827524,-0.0,0.0,-0.026068631267944852,0.0
0.7800000000000006,9996.430180512021,555.6853669200818,0.09904171142457703,0.0,0.0,-0.9781004204482221,0.0,0.0,-0.02460430000853633,-0.0,0.0,-0.02506520949316734,0.0
0.7900000000000006,9996.327503366992,560.088539349785,0.09830076162162225,0.0,0.0,-0.9701662293495461,0.0,0.0,-0.023594180032669183,-0.0,0.0,-0.02405734600762945,0.0
0.8000000000000006,9996.223134553202,564.4984950024577,0.09757064729231245,0.0,0.0,-0.9623372453201292,0.0,0.0,-0.022578701534007522,-0.0,0.0,-0.023044421129339156,0.0
0.8100000000000006,9996.117065693374,568.9150467706415,0.09685122345338554,0.0,0.0,-0.954612281681212,0.0,0.0,-0.0215582100503036,-0.0,0.0,-0.022025873513730775,0.0
0.8200000000000006,9996.009288710437,573.3350329600751,0.09614286301425674,0.0,0.0,-0.9469937756825121,0.0,0.0,-0.02053283838613931,-0.0,0.0,-0.02100317013314648,0.0
0.8300000000000006,9995.899796019015,577.7573588902382,0.09544565676376784,0.0,0.0,-0.9394805059067808,0.0,0.0,-0.019499969965296394,-0.0,0.0,-0.019973983014325757,0.0
0.8400000000000006,9995.788580128074,582.1820229955755,0.09475942663799183,0.0,0.0,-0.93207246980467,0.0,0.0,-0.018459382540885708,-0.0,0.0,-0.01893694064823173,0.0
0.8500000000000006,9995.675633596944,586.6090238051156,0.09408397600461757,0.0,0.0,-0.9247693212015364,0.0,0.0,-0.017410768663335678,-0.0,0.0,-0.017892061402423807,0.0
0.8600000000000007,9995.560949034456,591.0383599433528,0.09341909949649585,0.0,0.0,-0.9175697853895275,0.0,0.0,-0.01635353185390706,-0.0,0.0,-0.016838874760162017,0.0
0.8700000000000007,9995.44451909809,595.4700301311308,0.09276458972279739,0.0,0.0,-0.9104722351119277,0.0,0.0,-0.015286943798756088,-0.0,0.0,-0.015776685672432258,0.0
0.8800000000000007,9995.326336493306,599.9040320716521,0.09212023938915101,0.0,0.0,-0.9034833422159577,0.0,0.0,-0.014293246582698612,-0.0,0.0,-0.014705191475812222,0.0
0.8900000000000007,9995.206394024883,604.3402613906146,0.09148345365194696,0.0,0.0,-0.8971925103118955,0.0,0.0,-0.014143720658976313,-0.0,0.0,-0.01413448287420078,0.0
0.9000000000000007,9995.084684607617,608.7786443751374,0.0908491855942438,0.0,0.0,-0.8910987085847385,0.0,0.0,-0.014045685275007895,-0.0,0.0,-0.014092818613747109,0.0
0.9100000000000007,9994.961201074655,613.2191743770932,0.09021887277863141,0.0,0.0,-0.8848599329223049,0.0,0.0,-0.013892589873615692,-0.0,0.0,-0.0139720046562309,0.0
0.9200000000000007,9994.83593629378,617.6618447551145,0.0895940975632276,0.0,0.0,-0.878609101319081,0.0,0.0,-0.013719970289007052,-0.0,0.0,-0.013800735505666097,0.0
0.9300000000000007,9994.708883192812,622.1066488811355,0.08897547534615041,0.0,0.0,-0.8723878819455765,0.0,0.0,-0.013538665013442672,-0.0,0.0,-0.013622770601444775,0.0
0.9400000000000007,9994.580034745417,626.5535801397647,0.08836340410350274,0.0,0.0,-0.8662068907415699,0.0,0.0,-0.013350798620704145,-0.0,0.0,-0.013437699964306958,0.0
0.9500000000000007,9994.449383969326,631.0026319281669,0.08775815087264381,0.0,0.0,-0.8600775389033081,0.0,0.0,-0.013159005444289607,-0.0,0.0,-0.013247299635176398,0.0
0.9600000000000007,9994.316923925926,635.4537976563755,0.08715986832890252,0.0,0.0,-0.8540073943726262,0.0,0.0,-0.012965068290807433,-0.0,0.0,-0.013054111476655165,0.0
0.9700000000000008,9994.182647719272,639.9070707475427,0.08656863489755828,0.0,0.0,-0.8480008326485157,0.0,0.0,-0.012770019902618768,-0.0,0.0,-0.012859438552919817,0.0
0.9800000000000008,9994.046548495284,644.3624446381867,0.08598447953454649,0.0,0.0,-0.8420605135464365,0.0,0.0,-0.012574515360788519,-0.0,0.0,-0.012664055956511518,0.0
0.9900000000000008,9993.908619441127,648.8199127784472,0.08540739641452583,0.0,0.0,-0.836187967543233,0.0,0.0,-0.012378969429398349,-0.0,0.0,-0.01246847443686579,0.0
1.0000000000000007,9993.768853784626,653.2794686323499,0.08483735504884014,0.0,0.0,-0.8303839530272642,0.0,0.0,-0.012183636522964192,-0.0,0.0,-0.012273010977106952,0.0
1.0099999999999996,9993.627244793728,657.7411056780683,0.08427430722537262,0.0,0.0,-0.8246487119873782,0.0,0.0,-0.011988667844106658,-0.0,0.0,-0.012077856270014373,0.0
1.0199999999999985,9993.483785775996,662.2048174081915,0.08371819178856175,0.0,0.0,-0.8189821349201702,0.0,0.0,-0.011794147178919098,-0.0,0.0,-0.01188312026834336,0.0
1.0299999999999974,9993.338470078124,666.6705973299966,0.0831689380223411,0.0,0.0,-0.8133838684015725,0.0,0.0,-0.011600113390610402,-0.0,0.0,-0.0116888594213349,0.0
1.0399999999999963,9993.19129108546,671.138438965717,0.0826264681021954,0.0,0.0,-0.8078533874021095,0.0,0.0,-0.011406574960568057,-0.0,0.0,-0.01149509417813931,0.0
1.0499999999999952,9993.042242221554,675.6083358528196,0.0820906989127357,0.0,0.0,-0.8023900445916583,0.0,0.0,-0.011213519452536633,-0.0,0.0,-0.0113018204120412,0.0
1.059999999999994,9992.891316947698,680.0802815442794,0.08156154342541368,0.0,0.0,-0.7969931045755161,0.0,0.0,-0.01102091973791138,-0.0,0.0,-0.011109016883262171,0.0
1.069999999999993,9992.73850876248,684.5542696088603,0.08103891176432387,0.0,0.0,-0.7916617682103951,0.0,0.0,-0.01082873815773279,-0.0,0.0,-0.010916650190199122,0.0
1.0799999999999919,9992.583811201821,689.0302789410183,0.0805227114667148,0.0,0.0,-0.7863953996722006,0.0,0.0,-0.01063774021470678,-0.0,0.0,-0.010724768579904634,0.0
1.0899999999999908,9992.427217855864,693.5081672376231,0.08001283658628969,0.0,0.0,-0.7811938162175815,0.0,0.0,-0.010448656395706763,-0.0,0.0,-0.01053505975067502,0.0
1.0999999999999897,9992.268722373758,697.9878950130982,0.07950919540188046,0.0,0.0,-0.7760536422943819,0.0,0.0,-0.01025947600391264,-0.0,0.0,-0.010346114915263225,0.0
1.1099999999999886,9992.108318442028,702.4694558485162,0.07901171130351231,0.0,0.0,-0.770974251793151,0.0,0.0,-0.010070166713508457,-0.0,0.0,-0.010156841540950545,0.0
1.1199999999999875,9991.945999783095,706.952843340952,0.07852029949936296,0.0,0.0,-0.7659555432310532,0.0,0.0,-0.009880855179704528,-0.0,0.0,-0.009967513440213772,0.0
1.1299999999999863,9991.781760154816,711.438051103769,0.07803486987872409,0.0,0.0,-0.760996892784432,0.0,0.0,-0.009691547365791793,-0.0,0.0,-0.009778206946692567,0.0
1.1399999999999852,9991.61559335003,715.9250727668953,0.07755533062823101,0.0,0.0,-0.756097529884343,0.0,0.0,-0.00950221471249604,-0.0,0.0,-0.009588891038626875,0.0
1.1499999999999841,9991.44749319613,720.4139019771045,0.07708158929811626,0.0,0.0,-0.7512566293253374,0.0,0.0,-0.009312815832391698,-0.0,0.0,-0.009399529497623068,0.0
1.159999999999983,9991.277453554669,724.9045323982996,0.07661355351871456,0.0,0.0,-0.7464733227345779,0.0,0.0,-0.009123297931308052,-0.0,0.0,-0.009210074735865542,0.0
1.169999999999982,9991.105468320959,729.3969577117997,0.07615113153260503,0.0,0.0,-0.7417467200558392,0.0,0.0,-0.008933600979882042,-0.0,0.0,-0.009020469341974646,0.0
1.1799999999999808,9990.931531423694,733.891171616626,0.07569423252759917,0.0,0.0,-0.7370759242009705,0.0,0.0,-0.008743660606780276,-0.0,0.0,-0.008830650561883192,0.0
1.1899999999999797,9990.755636824557,738.3871678297952,0.07524276684959948,0.0,0.0,-0.7324600392867228,0.0,0.0,-0.00855340963060477,-0.0,0.0,-0.008640552309131279,0.0
1.1999999999999786,9990.577778517869,742.8849400866096,0.0747966461416877,0.0,0.0,-0.7278981759085648,0.0,0.0,-0.008362778998894009,-0.0,0.0,-0.00845010626442559,0.0
1.2099999999999775,9990.39795053021,747.384482140953,0.07435578343362066,0.0,0.0,-0.7233894545511314,0.0,0.0,-0.008171698365686184,-0.0,0.0,-0.00825924259906328,0.0
1.2199999999999764,9990.216146920062,751.8857877655855,0.07392009319791448,0.0,0.0,-0.7189330077476519,0.0,0.0,-0.007980096428394333,-0.0,0.0,-0.008067890405589823,0.0
1.2299999999999753,9990.032361777467,756.3888507524458,0.07348949138313832,0.0,0.0,-0.7145279814438316,0.0,0.0,-0.007787901115407879,-0.0,0.0,-0.007875977941207068,0.0
1.2399999999999742,9989.846589223665,760.8936649129477,0.07306389543126036,0.0,0.0,-0.7101735358478236,0.0,0.0,-0.007595039680093893,-0.0,0.0,-0.007683432757444066,0.0
1.2499999999999731,9989.658823410771,765.4002240782878,0.07264322428357793,0.0,0.0,-0.7058688459400932,0.0,0.0,-0.00740143873462152,-0.0,0.0,-0.007490181757169486,0.0
1.259999999999972,9989.469058521416,769.9085220997465,0.07222739837830414,0.0,0.0,-0.7016131017545808,0.0,0.0,-0.0072070242444533155,-0.0,0.0,-0.007296151204348776,0.0
1.269999999999971,9989.277288768444,774.4185528489984,0.07181633964194094,0.0,0.0,-0.6974055085031052,0.0,0.0,-0.007011721496539481,-0.0,0.0,-0.007101266702562154,0.0
1.2799999999999698,9989.083508394566,778.9303102184209,0.07140997147595443,0.0,0.0,-0.6932452865899934,0.0,0.0,-0.006815455049306323,-0.0,0.0,-0.006905453152263388,0.0
1.2899999999999687,9988.88771167205,783.4437881214067,0.07100821873986077,0.0,0.0,-0.6891316715482257,0.0,0.0,-0.006618148669585021,-0.0,0.0,-0.006708634693008648,0.0
1.2999999999999676,9988.689892902414,787.9589804926756,0.07061100773155482,0.0,0.0,-0.6850639139184065,0.0,0.0,-0.006419725259655879,-0.0,0.0,-0.006510734634603169,0.0
1.3099999999999665,9988.490046416087,792.4758812885935,0.07021826616552201,0.0,0.0,-0.6810412790854269,0.0,0.0,-0.006220106776486104,-0.0,0.0,-0.00631167537964163,0.0
1.3199999999999654,9988.28816657214,796.9944844874905,0.069829923149436,0.0,0.0,-0.677063047083491,0.0,0.0,-0.006019214144446405,-0.0,0.0,-0.006111378339038392,0.0
1.3299999999999643,9988.08424775796,801.5147840899789,0.06944590915954461,0.0,0.0,-0.673128512377337,0.0,0.0,-0.005816967162301843,-0.0,0.0,-0.00590976384153538,0.0
1.3399999999999632,9987.878284388968,806.0367741192794,0.06906615601516933,0.0,0.0,-0.6692369836255834,0.0,0.0,-0.005613284404987377,-0.0,0.0,-0.005706751037798432,0.0
1.3499999999999621,9987.670270908855,810.560435780237,0.06869059621307531,0.0,0.0,-0.6653906003265828,0.0,0.0,-0.005413453597264789,-0.0,0.0,-0.005503241525939192,0.0
1.359999999999961,9987.460201800666,815.0856859014996,0.0683191115377069,0.0,0.0,-0.6615964889926048,0.0,0.0,-0.005219141596063068,-0.0,0.0,-0.005307795441854751,0.0
1.36999999999996,9987.248071583817,819.6125052403976,0.06795160768479579,0.0,0.0,-0.657839801217994,0.0,0.0,-0.005022553210988997,-0.0,0.0,-0.005113003610547059,0.0
1.3799999999999588,9987.033874803366,824.140887397081,0.06758806716880157,0.0,0.0,-0.6541199547448842,0.0,0.0,-0.004823456999939339,-0.0,0.0,-0.004914970534491578,0.0
1.3899999999999577,9986.817606031722,828.670825995239,0.06722845133200411,0.0,0.0,-0.6504386836785256,0.0,0.0,-0.004622238836828238,-0.0,0.0,-0.004714670453734678,0.0
1.3999999999999566,9986.59925986822,833.2023146824555,0.06687270868490743,0.0,0.0,-0.646795928367074,0.0,0.0,-0.004418916311412869,-0.0,0.0,-0.004512319171340489,0.0
1.4099999999999555,9986.378830938638,837.7353471305156,0.06652078524719861,0.0,0.0,-0.643191362318466,0.0,0.0,-0.004213446823441067,-0.0,0.0,-0.004307839968986622,0.0
1.4199999999999544,9986.156313894897,842.2699170357297,0.06617262558168714,0.0,0.0,-0.6396246138860041,0.0,0.0,-0.004005778724048815,-0.0,0.0,-0.004101187093053179,0.0
1.4299999999999533,9985.931703414826,846.8060181192616,0.06582817362216103,0.0,0.0,-0.6360952283655938,0.0,0.0,-0.003795841202166701,-0.0,0.0,-0.003892300248461889,0.0
1.4399999999999522,9985.704994201848,851.3436441274606,0.06548737344500845,0.0,0.0,-0.6326027063476269,0.0,0.0,-0.0035835506817474107,-0.0,0.0,-0.003681100321889083,0.0
1.449999999999951,9985.476180984739,855.8827888321915,0.06515016966940954,0.0,0.0,-0.6291465304075586,0.0,0.0,-0.003368815713170488,-0.0,0.0,-0.0034674988745382945,0.0
1.45999999999995,9985.24525851738,860.4234460311721,0.06481650766851076,0.0,0.0,-0.6257261767041048,0.0,0.0,-0.0031515389248776967,-0.0,0.0,-0.00325140102935759,0.0
1.469999999999949,9985.012221578498,864.965609548308,0.06448633368592159,0.0,0.0,-0.622341121957132,0.0,0.0,-0.002931618132166459,-0.0,0.0,-0.0030327066616099895,0.0
1.4799999999999478,9984.777064971418,869.5092732340328,0.06415959489261228,0.0,0.0,-0.6189908476990699,0.0,0.0,-0.0027089469683140278,-0.0,0.0,-0.0028113112415291993,0.0
1.4899999999999467,9984.539783523836,874.0544309656494,0.063836239408311,0.0,0.0,-0.6156748426306332,0.0,0.0,-0.0024834151688101483,-0.0,0.0,-0.0025871062582385595,0.0
