0,0.693774226114526,0,0.0002,36.9421112199633,-19.4412255015543,-0.346969923354,-50.9815267990504,4.41503076488735,4.41562378301169
0.001,0.693818642962971,0,0.000764108023754175,36.9530181867869,-19.446082852796,-0.346999790112188,-50.9866878019017,4.41558280107726,4.41619503070706
0.002,0.694264328436016,-0.079307524780383,0.00132806000021673,36.9669013600429,-19.453025262172,-0.347049631728066,-50.996198807662,4.41637143685257,4.41700290772493
0.003,0.695759906092328,-0.174468207622399,0.00189181670297802,36.9832101120467,-19.4616480831278,-0.347115520286741,-51.0091883625844,4.41735063107205,4.41800087506207
0.004,0.698319770770135,-0.269616142076573,0.00245533943092819,37.001965231505,-19.4719553152621,-0.347197460595281,-51.025648620886,4.41852071315456,4.4191889778699
0.005,0.701944134293683,-0.364748295635994,0.00301859013966878,37.0231838165159,-19.4839507052347,-0.34729545844144,-51.04557420031,4.41988195831612,4.42056726838809
0.006,0.70663329213247,-0.459861547790606,0.00358153168647425,37.046883295226,-19.4976382904848,-0.347409520676884,-51.0689601185654,4.42143464964155,4.42213580692855
0.007,0.712387623515938,-0.554952688449933,0.00414412783437261,37.073081433759,-19.5130223993448,-0.347539655215636,-51.0958017897085,4.42317907796453,4.4238946618543
0.008,0.719207591548295,-0.650018416334381,0.00470634325577881,37.1017963441769,-19.5301076511867,-0.347685871032513,-51.1260950205698,4.42511554174649,4.42584390955777
0.009,0.727093743323469,-0.745055337335141,0.00526814353568447,37.1330464924721,-19.5488989566025,-0.347848178161554,-51.1598360072228,4.42724434695433,4.42798363443832
0.01,0.736046710040154,-0.840059962842728,0.00582949517440766,37.1668507065968,-19.569401517615,-0.348026587694426,-51.1970213314939,4.42956580693695,4.43031392887906
0.011,0.746067207116939,-0.935028708044161,0.00639036558990691,37.2032281845271,-19.5916208279186,-0.348221111778819,-51.2376479575123,4.43208024230042,4.43283489322289
0.012,0.75715603430749,-1.02995789018879,0.00695072311966402,37.2421985023686,-19.615562673148,-0.348431763616818,-51.2817132282992,4.43478798078181,4.43554663574786
0.013,0.769314075815767,-1.12484372682281,0.00751053702214044,37.2837816225014,-19.6412331311742,-0.348658557463252,-51.3292148623935,4.43768935712154,4.43844927264157
0.014,0.782542300411238,-1.21968233399237,0.00806977747781256,37.3279979017678,-19.6686385724246,-0.348901508624015,-51.3801509505131,4.44078471293421,4.44154292797483
